Time_(days)	Vit_conc_(percent)
484	77.9385594973
484	77.9385594973
484	77.9385594973
484	77.9385594973
484	77.9385594973
484	77.9385594973
484	77.9385594973
484	77.9385594973
484	77.9385594973
485	77.8984331841
485	77.8984331841
485	77.8984331841
485	77.8984331841
485	77.8984331841
485	77.8984331841
485	77.8984331841
485	77.8984331841
485	77.8984331841
485	77.8984331841
486	77.8583275298
486	77.8583275298
486	77.8583275298
486	77.8583275298
486	77.8583275298
486	77.8583275298
486	77.8583275298
486	77.8583275298
486	77.8583275298
486	77.8583275298
487	77.8182425237
487	77.8182425237
487	77.8182425237
487	77.8182425237
487	77.8182425237
487	77.8182425237
487	77.8182425237
487	77.8182425237
487	77.8182425237
487	77.8182425237
488	77.7781781552
488	77.7781781552
488	77.7781781552
488	77.7781781552
488	77.7781781552
488	77.7781781552
488	77.7781781552
488	77.7781781552
488	77.7781781552
488	77.7781781552
489	77.7381344136
489	77.7381344136
489	77.7381344136
489	77.7381344136
489	77.7381344136
489	77.7381344136
489	77.7381344136
489	77.7381344136
489	77.7381344136
489	77.7381344136
490	77.6981112884
490	77.6981112884
490	77.6981112884
490	77.6981112884
490	77.6981112884
490	77.6981112884
490	77.6981112884
490	77.6981112884
490	77.6981112884
490	77.6981112884
491	77.6581087689
491	77.6581087689
491	77.6581087689
491	77.6581087689
491	77.6581087689
491	77.6581087689
491	77.6581087689
491	77.6581087689
491	77.6581087689
491	77.6581087689
492	77.6181268445
492	77.6181268445
492	77.6181268445
492	77.6181268445
492	77.6181268445
492	77.6181268445
492	77.6181268445
492	77.6181268445
492	77.6181268445
492	77.6181268445
493	77.5781655046
493	77.5781655046
493	77.5781655046
493	77.5781655046
493	77.5781655046
493	77.5781655046
493	77.5781655046
493	77.5781655046
493	77.5781655046
493	77.5781655046
494	77.5382247387
494	77.5382247387
494	77.5382247387
494	77.5382247387
494	77.5382247387
494	77.5382247387
494	77.5382247387
494	77.5382247387
494	77.5382247387
494	77.5382247387
495	77.498304536
495	77.498304536
495	77.498304536
495	77.498304536
495	77.498304536
495	77.498304536
495	77.498304536
495	77.498304536
495	77.498304536
495	77.498304536
496	77.4584048861
496	77.4584048861
496	77.4584048861
496	77.4584048861
496	77.4584048861
496	77.4584048861
496	77.4584048861
496	77.4584048861
496	77.4584048861
496	77.4584048861
497	77.4185257784
497	77.4185257784
497	77.4185257784
497	77.4185257784
497	77.4185257784
497	77.4185257784
497	77.4185257784
497	77.4185257784
497	77.4185257784
497	77.4185257784
498	77.3786672022
498	77.3786672022
498	77.3786672022
498	77.3786672022
498	77.3786672022
498	77.3786672022
498	77.3786672022
498	77.3786672022
498	77.3786672022
498	77.3786672022
499	77.338829147
499	77.338829147
499	77.338829147
499	77.338829147
499	77.338829147
499	77.338829147
499	77.338829147
499	77.338829147
499	77.338829147
499	77.338829147
500	77.2990116023
500	77.2990116023
500	77.2990116023
500	77.2990116023
500	77.2990116023
500	77.2990116023
500	77.2990116023
500	77.2990116023
500	77.2990116023
500	77.2990116023
501	77.2592145575
501	77.2592145575
501	77.2592145575
501	77.2592145575
501	77.2592145575
501	77.2592145575
501	77.2592145575
501	77.2592145575
501	77.2592145575
501	77.2592145575
502	77.219438002
502	77.219438002
502	77.219438002
502	77.219438002
502	77.219438002
502	77.219438002
502	77.219438002
502	77.219438002
502	77.219438002
502	77.219438002
503	77.1796819252
503	77.1796819252
503	77.1796819252
503	77.1796819252
503	77.1796819252
503	77.1796819252
503	77.1796819252
503	77.1796819252
503	77.1796819252
503	77.1796819252
504	77.1399463167
504	77.1399463167
504	77.1399463167
504	77.1399463167
504	77.1399463167
504	77.1399463167
504	77.1399463167
504	77.1399463167
504	77.1399463167
504	77.1399463167
505	77.1002311659
505	77.1002311659
505	77.1002311659
505	77.1002311659
505	77.1002311659
505	77.1002311659
505	77.1002311659
505	77.1002311659
505	77.1002311659
505	77.1002311659
506	77.0605364623
506	77.0605364623
506	77.0605364623
506	77.0605364623
506	77.0605364623
506	77.0605364623
506	77.0605364623
506	77.0605364623
506	77.0605364623
506	77.0605364623
507	77.0208621953
507	77.0208621953
507	77.0208621953
507	77.0208621953
507	77.0208621953
507	77.0208621953
507	77.0208621953
507	77.0208621953
507	77.0208621953
507	77.0208621953
508	76.9812083544
508	76.9812083544
508	76.9812083544
508	76.9812083544
508	76.9812083544
508	76.9812083544
508	76.9812083544
508	76.9812083544
508	76.9812083544
508	76.9812083544
509	76.9415749291
509	76.9415749291
509	76.9415749291
509	76.9415749291
509	76.9415749291
509	76.9415749291
509	76.9415749291
509	76.9415749291
509	76.9415749291
509	76.9415749291
510	76.9019619089
510	76.9019619089
510	76.9019619089
510	76.9019619089
510	76.9019619089
510	76.9019619089
510	76.9019619089
510	76.9019619089
510	76.9019619089
510	76.9019619089
511	76.8623692833
511	76.8623692833
511	76.8623692833
511	76.8623692833
511	76.8623692833
511	76.8623692833
511	76.8623692833
511	76.8623692833
511	76.8623692833
511	76.8623692833
512	76.8227970418
512	76.8227970418
512	76.8227970418
512	76.8227970418
512	76.8227970418
512	76.8227970418
512	76.8227970418
512	76.8227970418
512	76.8227970418
512	76.8227970418
513	76.7832451738
513	76.7832451738
513	76.7832451738
513	76.7832451738
513	76.7832451738
513	76.7832451738
513	76.7832451738
513	76.7832451738
513	76.7832451738
513	76.7832451738
514	76.743713669
514	76.743713669
514	76.743713669
514	76.743713669
514	76.743713669
514	76.743713669
514	76.743713669
514	76.743713669
514	76.743713669
514	76.743713669
515	76.7042025168
515	76.7042025168
515	76.7042025168
515	76.7042025168
515	76.7042025168
515	76.7042025168
515	76.7042025168
515	76.7042025168
515	76.7042025168
515	76.7042025168
516	76.6647117067
516	76.6647117067
516	76.6647117067
516	76.6647117067
516	76.6647117067
516	76.6647117067
516	76.6647117067
516	76.6647117067
516	76.6647117067
516	76.6647117067
517	76.6252412283
517	76.6252412283
517	76.6252412283
517	76.6252412283
517	76.6252412283
517	76.6252412283
517	76.6252412283
517	76.6252412283
517	76.6252412283
517	76.6252412283
518	76.585791071
518	76.585791071
518	76.585791071
518	76.585791071
518	76.585791071
518	76.585791071
518	76.585791071
518	76.585791071
518	76.585791071
518	76.585791071
519	76.5463612245
519	76.5463612245
519	76.5463612245
519	76.5463612245
519	76.5463612245
519	76.5463612245
519	76.5463612245
519	76.5463612245
519	76.5463612245
519	76.5463612245
520	76.5069516783
520	76.5069516783
520	76.5069516783
520	76.5069516783
520	76.5069516783
520	76.5069516783
520	76.5069516783
520	76.5069516783
520	76.5069516783
520	76.5069516783
521	76.4675624219
521	76.4675624219
521	76.4675624219
521	76.4675624219
521	76.4675624219
521	76.4675624219
521	76.4675624219
521	76.4675624219
521	76.4675624219
521	76.4675624219
522	76.4281934449
522	76.4281934449
522	76.4281934449
522	76.4281934449
522	76.4281934449
522	76.4281934449
522	76.4281934449
522	76.4281934449
522	76.4281934449
522	76.4281934449
523	76.3888447369
523	76.3888447369
523	76.3888447369
523	76.3888447369
523	76.3888447369
523	76.3888447369
523	76.3888447369
523	76.3888447369
523	76.3888447369
523	76.3888447369
524	76.3495162873
524	76.3495162873
524	76.3495162873
524	76.3495162873
524	76.3495162873
524	76.3495162873
524	76.3495162873
524	76.3495162873
524	76.3495162873
524	76.3495162873
525	76.3102080858
525	76.3102080858
525	76.3102080858
525	76.3102080858
525	76.3102080858
525	76.3102080858
525	76.3102080858
525	76.3102080858
525	76.3102080858
525	76.3102080858
526	76.2709201219
526	76.2709201219
526	76.2709201219
526	76.2709201219
526	76.2709201219
526	76.2709201219
526	76.2709201219
526	76.2709201219
526	76.2709201219
526	76.2709201219
527	76.2316523853
527	76.2316523853
527	76.2316523853
527	76.2316523853
527	76.2316523853
527	76.2316523853
527	76.2316523853
527	76.2316523853
527	76.2316523853
527	76.2316523853
528	76.1924048655
528	76.1924048655
528	76.1924048655
528	76.1924048655
528	76.1924048655
528	76.1924048655
528	76.1924048655
528	76.1924048655
528	76.1924048655
528	76.1924048655
529	76.1531775521
529	76.1531775521
529	76.1531775521
529	76.1531775521
529	76.1531775521
529	76.1531775521
529	76.1531775521
529	76.1531775521
529	76.1531775521
529	76.1531775521
530	76.1139704348
530	76.1139704348
530	76.1139704348
530	76.1139704348
530	76.1139704348
530	76.1139704348
530	76.1139704348
530	76.1139704348
530	76.1139704348
530	76.1139704348
531	76.074783503
531	76.074783503
531	76.074783503
531	76.074783503
531	76.074783503
531	76.074783503
531	76.074783503
531	76.074783503
531	76.074783503
531	76.074783503
532	76.0356167464
532	76.0356167464
532	76.0356167464
532	76.0356167464
532	76.0356167464
532	76.0356167464
532	76.0356167464
532	76.0356167464
532	76.0356167464
532	76.0356167464
533	75.9964701547
533	75.9964701547
533	75.9964701547
533	75.9964701547
533	75.9964701547
533	75.9964701547
533	75.9964701547
533	75.9964701547
533	75.9964701547
533	75.9964701547
534	75.9573437174
534	75.9573437174
534	75.9573437174
534	75.9573437174
534	75.9573437174
534	75.9573437174
534	75.9573437174
534	75.9573437174
534	75.9573437174
534	75.9573437174
535	75.9182374241
535	75.9182374241
535	75.9182374241
535	75.9182374241
535	75.9182374241
535	75.9182374241
535	75.9182374241
535	75.9182374241
535	75.9182374241
535	75.9182374241
536	75.8791512646
536	75.8791512646
536	75.8791512646
536	75.8791512646
536	75.8791512646
536	75.8791512646
536	75.8791512646
536	75.8791512646
536	75.8791512646
536	75.8791512646
537	75.8400852284
537	75.8400852284
537	75.8400852284
537	75.8400852284
537	75.8400852284
537	75.8400852284
537	75.8400852284
537	75.8400852284
537	75.8400852284
537	75.8400852284
538	75.8010393052
538	75.8010393052
538	75.8010393052
538	75.8010393052
538	75.8010393052
538	75.8010393052
538	75.8010393052
538	75.8010393052
538	75.8010393052
538	75.8010393052
539	75.7620134846
539	75.7620134846
539	75.7620134846
539	75.7620134846
539	75.7620134846
539	75.7620134846
539	75.7620134846
539	75.7620134846
539	75.7620134846
539	75.7620134846
540	75.7230077562
540	75.7230077562
540	75.7230077562
540	75.7230077562
540	75.7230077562
540	75.7230077562
540	75.7230077562
540	75.7230077562
540	75.7230077562
540	75.7230077562
541	75.6840221098
541	75.6840221098
541	75.6840221098
541	75.6840221098
541	75.6840221098
541	75.6840221098
541	75.6840221098
541	75.6840221098
541	75.6840221098
541	75.6840221098
542	75.6450565349
542	75.6450565349
542	75.6450565349
542	75.6450565349
542	75.6450565349
542	75.6450565349
542	75.6450565349
542	75.6450565349
542	75.6450565349
542	75.6450565349
543	75.6061110214
543	75.6061110214
543	75.6061110214
543	75.6061110214
543	75.6061110214
543	75.6061110214
543	75.6061110214
543	75.6061110214
543	75.6061110214
543	75.6061110214
544	75.5671855587
544	75.5671855587
544	75.5671855587
544	75.5671855587
544	75.5671855587
544	75.5671855587
544	75.5671855587
544	75.5671855587
544	75.5671855587
544	75.5671855587
545	75.5282801366
545	75.5282801366
545	75.5282801366
545	75.5282801366
545	75.5282801366
545	75.5282801366
545	75.5282801366
545	75.5282801366
545	75.5282801366
545	75.5282801366
546	75.4893947448
546	75.4893947448
546	75.4893947448
546	75.4893947448
546	75.4893947448
546	75.4893947448
546	75.4893947448
546	75.4893947448
546	75.4893947448
546	75.4893947448
547	75.450529373
547	75.450529373
547	75.450529373
547	75.450529373
547	75.450529373
547	75.450529373
547	75.450529373
547	75.450529373
547	75.450529373
547	75.450529373
548	75.4116840108
548	75.4116840108
548	75.4116840108
548	75.4116840108
548	75.4116840108
548	75.4116840108
548	75.4116840108
548	75.4116840108
548	75.4116840108
548	75.4116840108
549	75.372858648
549	75.372858648
549	75.372858648
549	75.372858648
549	75.372858648
549	75.372858648
549	75.372858648
549	75.372858648
549	75.372858648
549	75.372858648
550	75.3340532743
550	75.3340532743
550	75.3340532743
550	75.3340532743
550	75.3340532743
550	75.3340532743
550	75.3340532743
550	75.3340532743
550	75.3340532743
550	75.3340532743
551	75.2952678793
551	75.2952678793
551	75.2952678793
551	75.2952678793
551	75.2952678793
551	75.2952678793
551	75.2952678793
551	75.2952678793
551	75.2952678793
551	75.2952678793
552	75.2565024528
552	75.2565024528
552	75.2565024528
552	75.2565024528
552	75.2565024528
552	75.2565024528
552	75.2565024528
552	75.2565024528
552	75.2565024528
552	75.2565024528
553	75.2177569845
553	75.2177569845
553	75.2177569845
553	75.2177569845
553	75.2177569845
553	75.2177569845
553	75.2177569845
553	75.2177569845
553	75.2177569845
553	75.2177569845
554	75.1790314641
554	75.1790314641
554	75.1790314641
554	75.1790314641
554	75.1790314641
554	75.1790314641
554	75.1790314641
554	75.1790314641
554	75.1790314641
554	75.1790314641
555	75.1403258814
555	75.1403258814
555	75.1403258814
555	75.1403258814
555	75.1403258814
555	75.1403258814
555	75.1403258814
555	75.1403258814
555	75.1403258814
555	75.1403258814
556	75.1016402261
556	75.1016402261
556	75.1016402261
556	75.1016402261
556	75.1016402261
556	75.1016402261
556	75.1016402261
556	75.1016402261
556	75.1016402261
556	75.1016402261
557	75.062974488
557	75.062974488
557	75.062974488
557	75.062974488
557	75.062974488
557	75.062974488
557	75.062974488
557	75.062974488
557	75.062974488
557	75.062974488
558	75.0243286567
558	75.0243286567
558	75.0243286567
558	75.0243286567
558	75.0243286567
558	75.0243286567
558	75.0243286567
558	75.0243286567
558	75.0243286567
558	75.0243286567
559	74.985702722
559	74.985702722
559	74.985702722
559	74.985702722
559	74.985702722
559	74.985702722
559	74.985702722
559	74.985702722
559	74.985702722
559	74.985702722
560	74.9470966737
560	74.9470966737
560	74.9470966737
560	74.9470966737
560	74.9470966737
560	74.9470966737
560	74.9470966737
560	74.9470966737
560	74.9470966737
560	74.9470966737
561	74.9085105016
561	74.9085105016
561	74.9085105016
561	74.9085105016
561	74.9085105016
561	74.9085105016
561	74.9085105016
561	74.9085105016
561	74.9085105016
561	74.9085105016
562	74.8699441954
562	74.8699441954
562	74.8699441954
562	74.8699441954
562	74.8699441954
562	74.8699441954
562	74.8699441954
562	74.8699441954
562	74.8699441954
562	74.8699441954
563	74.8313977448
563	74.8313977448
563	74.8313977448
563	74.8313977448
563	74.8313977448
563	74.8313977448
563	74.8313977448
563	74.8313977448
563	74.8313977448
563	74.8313977448
564	74.7928711398
564	74.7928711398
564	74.7928711398
564	74.7928711398
564	74.7928711398
564	74.7928711398
564	74.7928711398
564	74.7928711398
564	74.7928711398
564	74.7928711398
565	74.75436437
565	74.75436437
565	74.75436437
565	74.75436437
565	74.75436437
565	74.75436437
565	74.75436437
565	74.75436437
565	74.75436437
565	74.75436437
566	74.7158774252
566	74.7158774252
566	74.7158774252
566	74.7158774252
566	74.7158774252
566	74.7158774252
566	74.7158774252
566	74.7158774252
566	74.7158774252
566	74.7158774252
567	74.6774102952
567	74.6774102952
567	74.6774102952
567	74.6774102952
567	74.6774102952
567	74.6774102952
567	74.6774102952
567	74.6774102952
567	74.6774102952
567	74.6774102952
568	74.6389629699
568	74.6389629699
568	74.6389629699
568	74.6389629699
568	74.6389629699
568	74.6389629699
568	74.6389629699
568	74.6389629699
568	74.6389629699
568	74.6389629699
569	74.600535439
569	74.600535439
569	74.600535439
569	74.600535439
569	74.600535439
569	74.600535439
569	74.600535439
569	74.600535439
569	74.600535439
569	74.600535439
570	74.5621276924
570	74.5621276924
570	74.5621276924
570	74.5621276924
570	74.5621276924
570	74.5621276924
570	74.5621276924
570	74.5621276924
570	74.5621276924
570	74.5621276924
571	74.5237397198
571	74.5237397198
571	74.5237397198
571	74.5237397198
571	74.5237397198
571	74.5237397198
571	74.5237397198
571	74.5237397198
571	74.5237397198
571	74.5237397198
572	74.485371511
572	74.485371511
572	74.485371511
572	74.485371511
572	74.485371511
572	74.485371511
572	74.485371511
572	74.485371511
572	74.485371511
572	74.485371511
573	74.447023056
573	74.447023056
573	74.447023056
573	74.447023056
573	74.447023056
573	74.447023056
573	74.447023056
573	74.447023056
573	74.447023056
573	74.447023056
574	74.4086943445
574	74.4086943445
574	74.4086943445
574	74.4086943445
574	74.4086943445
574	74.4086943445
574	74.4086943445
574	74.4086943445
574	74.4086943445
574	74.4086943445
575	74.3703853664
575	74.3703853664
575	74.3703853664
575	74.3703853664
575	74.3703853664
575	74.3703853664
575	74.3703853664
575	74.3703853664
575	74.3703853664
575	74.3703853664
576	74.3320961115
576	74.3320961115
576	74.3320961115
576	74.3320961115
576	74.3320961115
576	74.3320961115
576	74.3320961115
576	74.3320961115
576	74.3320961115
576	74.3320961115
577	74.2938265696
577	74.2938265696
577	74.2938265696
577	74.2938265696
577	74.2938265696
577	74.2938265696
577	74.2938265696
577	74.2938265696
577	74.2938265696
577	74.2938265696
578	74.2555767306
578	74.2555767306
578	74.2555767306
578	74.2555767306
578	74.2555767306
578	74.2555767306
578	74.2555767306
578	74.2555767306
578	74.2555767306
578	74.2555767306
579	74.2173465844
579	74.2173465844
579	74.2173465844
579	74.2173465844
579	74.2173465844
579	74.2173465844
579	74.2173465844
579	74.2173465844
579	74.2173465844
579	74.2173465844
580	74.1791361207
580	74.1791361207
580	74.1791361207
580	74.1791361207
580	74.1791361207
580	74.1791361207
580	74.1791361207
580	74.1791361207
580	74.1791361207
580	74.1791361207
581	74.1409453296
581	74.1409453296
581	74.1409453296
581	74.1409453296
581	74.1409453296
581	74.1409453296
581	74.1409453296
581	74.1409453296
581	74.1409453296
581	74.1409453296
582	74.1027742008
582	74.1027742008
582	74.1027742008
582	74.1027742008
582	74.1027742008
582	74.1027742008
582	74.1027742008
582	74.1027742008
582	74.1027742008
582	74.1027742008
583	74.0646227243
583	74.0646227243
583	74.0646227243
583	74.0646227243
583	74.0646227243
583	74.0646227243
583	74.0646227243
583	74.0646227243
583	74.0646227243
583	74.0646227243
584	74.0264908899
584	74.0264908899
584	74.0264908899
584	74.0264908899
584	74.0264908899
584	74.0264908899
584	74.0264908899
584	74.0264908899
584	74.0264908899
584	74.0264908899
585	73.9883786874
585	73.9883786874
585	73.9883786874
585	73.9883786874
585	73.9883786874
585	73.9883786874
585	73.9883786874
585	73.9883786874
585	73.9883786874
585	73.9883786874
586	73.9502861069
586	73.9502861069
586	73.9502861069
586	73.9502861069
586	73.9502861069
586	73.9502861069
586	73.9502861069
586	73.9502861069
586	73.9502861069
586	73.9502861069
587	73.9122131382
587	73.9122131382
587	73.9122131382
587	73.9122131382
587	73.9122131382
587	73.9122131382
587	73.9122131382
587	73.9122131382
587	73.9122131382
587	73.9122131382
588	73.8741597711
588	73.8741597711
588	73.8741597711
588	73.8741597711
588	73.8741597711
588	73.8741597711
588	73.8741597711
588	73.8741597711
588	73.8741597711
588	73.8741597711
589	73.8361259957
589	73.8361259957
589	73.8361259957
589	73.8361259957
589	73.8361259957
589	73.8361259957
589	73.8361259957
589	73.8361259957
589	73.8361259957
589	73.8361259957
590	73.7981118018
590	73.7981118018
590	73.7981118018
590	73.7981118018
590	73.7981118018
590	73.7981118018
590	73.7981118018
590	73.7981118018
590	73.7981118018
590	73.7981118018
591	73.7601171793
591	73.7601171793
591	73.7601171793
591	73.7601171793
591	73.7601171793
591	73.7601171793
591	73.7601171793
591	73.7601171793
591	73.7601171793
591	73.7601171793
592	73.7221421181
592	73.7221421181
592	73.7221421181
592	73.7221421181
592	73.7221421181
592	73.7221421181
592	73.7221421181
592	73.7221421181
592	73.7221421181
592	73.7221421181
593	73.6841866083
593	73.6841866083
593	73.6841866083
593	73.6841866083
593	73.6841866083
593	73.6841866083
593	73.6841866083
593	73.6841866083
593	73.6841866083
593	73.6841866083
594	73.6462506397
594	73.6462506397
594	73.6462506397
594	73.6462506397
594	73.6462506397
594	73.6462506397
594	73.6462506397
594	73.6462506397
594	73.6462506397
594	73.6462506397
595	73.6083342022
595	73.6083342022
595	73.6083342022
595	73.6083342022
595	73.6083342022
595	73.6083342022
595	73.6083342022
595	73.6083342022
595	73.6083342022
595	73.6083342022
596	73.5704372859
596	73.5704372859
596	73.5704372859
596	73.5704372859
596	73.5704372859
596	73.5704372859
596	73.5704372859
596	73.5704372859
596	73.5704372859
596	73.5704372859
597	73.5325598806
597	73.5325598806
597	73.5325598806
597	73.5325598806
597	73.5325598806
597	73.5325598806
597	73.5325598806
597	73.5325598806
597	73.5325598806
597	73.5325598806
598	73.4947019763
598	73.4947019763
598	73.4947019763
598	73.4947019763
598	73.4947019763
598	73.4947019763
598	73.4947019763
598	73.4947019763
598	73.4947019763
598	73.4947019763
599	73.456863563
599	73.456863563
599	73.456863563
599	73.456863563
599	73.456863563
599	73.456863563
599	73.456863563
599	73.456863563
599	73.456863563
599	73.456863563
600	73.4190446306
600	73.4190446306
600	73.4190446306
600	73.4190446306
600	73.4190446306
600	73.4190446306
600	73.4190446306
600	73.4190446306
600	73.4190446306
600	73.4190446306
601	73.3812451691
601	73.3812451691
601	73.3812451691
601	73.3812451691
601	73.3812451691
601	73.3812451691
601	73.3812451691
601	73.3812451691
601	73.3812451691
601	73.3812451691
602	73.3434651685
602	73.3434651685
602	73.3434651685
602	73.3434651685
602	73.3434651685
602	73.3434651685
602	73.3434651685
602	73.3434651685
602	73.3434651685
602	73.3434651685
603	73.3057046188
603	73.3057046188
603	73.3057046188
603	73.3057046188
603	73.3057046188
603	73.3057046188
603	73.3057046188
603	73.3057046188
603	73.3057046188
603	73.3057046188
604	73.2679635099
604	73.2679635099
604	73.2679635099
604	73.2679635099
604	73.2679635099
604	73.2679635099
604	73.2679635099
604	73.2679635099
604	73.2679635099
604	73.2679635099
605	73.2302418318
605	73.2302418318
605	73.2302418318
605	73.2302418318
605	73.2302418318
605	73.2302418318
605	73.2302418318
605	73.2302418318
605	73.2302418318
605	73.2302418318
606	73.1925395746
606	73.1925395746
606	73.1925395746
606	73.1925395746
606	73.1925395746
606	73.1925395746
606	73.1925395746
606	73.1925395746
606	73.1925395746
606	73.1925395746
607	73.1548567282
607	73.1548567282
607	73.1548567282
607	73.1548567282
607	73.1548567282
607	73.1548567282
607	73.1548567282
607	73.1548567282
607	73.1548567282
607	73.1548567282
608	73.1171932827
608	73.1171932827
608	73.1171932827
608	73.1171932827
608	73.1171932827
608	73.1171932827
608	73.1171932827
608	73.1171932827
608	73.1171932827
608	73.1171932827
609	73.079549228
609	73.079549228
609	73.079549228
609	73.079549228
609	73.079549228
609	73.079549228
609	73.079549228
609	73.079549228
609	73.079549228
609	73.079549228
610	73.0419245542
610	73.0419245542
610	73.0419245542
610	73.0419245542
610	73.0419245542
610	73.0419245542
610	73.0419245542
610	73.0419245542
610	73.0419245542
610	73.0419245542
611	73.0043192513
611	73.0043192513
611	73.0043192513
611	73.0043192513
611	73.0043192513
611	73.0043192513
611	73.0043192513
611	73.0043192513
611	73.0043192513
611	73.0043192513
612	72.9667333093
612	72.9667333093
612	72.9667333093
612	72.9667333093
612	72.9667333093
612	72.9667333093
612	72.9667333093
612	72.9667333093
612	72.9667333093
612	72.9667333093
613	72.9291667182
613	72.9291667182
613	72.9291667182
613	72.9291667182
613	72.9291667182
613	72.9291667182
613	72.9291667182
613	72.9291667182
613	72.9291667182
613	72.9291667182
614	72.8916194681
614	72.8916194681
614	72.8916194681
614	72.8916194681
614	72.8916194681
614	72.8916194681
614	72.8916194681
614	72.8916194681
614	72.8916194681
614	72.8916194681
615	72.8540915491
615	72.8540915491
615	72.8540915491
615	72.8540915491
615	72.8540915491
615	72.8540915491
615	72.8540915491
615	72.8540915491
615	72.8540915491
615	72.8540915491
616	72.8165829512
616	72.8165829512
616	72.8165829512
616	72.8165829512
616	72.8165829512
616	72.8165829512
616	72.8165829512
616	72.8165829512
616	72.8165829512
616	72.8165829512
617	72.7790936643
617	72.7790936643
617	72.7790936643
617	72.7790936643
617	72.7790936643
617	72.7790936643
617	72.7790936643
617	72.7790936643
617	72.7790936643
617	72.7790936643
618	72.7416236787
618	72.7416236787
618	72.7416236787
618	72.7416236787
618	72.7416236787
618	72.7416236787
618	72.7416236787
618	72.7416236787
618	72.7416236787
618	72.7416236787
619	72.7041729843
619	72.7041729843
619	72.7041729843
619	72.7041729843
619	72.7041729843
619	72.7041729843
619	72.7041729843
619	72.7041729843
619	72.7041729843
619	72.7041729843
620	72.6667415713
620	72.6667415713
620	72.6667415713
620	72.6667415713
620	72.6667415713
620	72.6667415713
620	72.6667415713
620	72.6667415713
620	72.6667415713
620	72.6667415713
621	72.6293294296
621	72.6293294296
621	72.6293294296
621	72.6293294296
621	72.6293294296
621	72.6293294296
621	72.6293294296
621	72.6293294296
621	72.6293294296
621	72.6293294296
622	72.5919365494
622	72.5919365494
622	72.5919365494
622	72.5919365494
622	72.5919365494
622	72.5919365494
622	72.5919365494
622	72.5919365494
622	72.5919365494
622	72.5919365494
623	72.5545629208
623	72.5545629208
623	72.5545629208
623	72.5545629208
623	72.5545629208
623	72.5545629208
623	72.5545629208
623	72.5545629208
623	72.5545629208
623	72.5545629208
624	72.5172085338
624	72.5172085338
624	72.5172085338
624	72.5172085338
624	72.5172085338
624	72.5172085338
624	72.5172085338
624	72.5172085338
624	72.5172085338
624	72.5172085338
625	72.4798733785
625	72.4798733785
625	72.4798733785
625	72.4798733785
625	72.4798733785
625	72.4798733785
625	72.4798733785
625	72.4798733785
625	72.4798733785
625	72.4798733785
626	72.4425574451
626	72.4425574451
626	72.4425574451
626	72.4425574451
626	72.4425574451
626	72.4425574451
626	72.4425574451
626	72.4425574451
626	72.4425574451
626	72.4425574451
627	72.4052607236
627	72.4052607236
627	72.4052607236
627	72.4052607236
627	72.4052607236
627	72.4052607236
627	72.4052607236
627	72.4052607236
627	72.4052607236
627	72.4052607236
628	72.3679832041
628	72.3679832041
628	72.3679832041
628	72.3679832041
628	72.3679832041
628	72.3679832041
628	72.3679832041
628	72.3679832041
628	72.3679832041
628	72.3679832041
629	72.3307248768
629	72.3307248768
629	72.3307248768
629	72.3307248768
629	72.3307248768
629	72.3307248768
629	72.3307248768
629	72.3307248768
629	72.3307248768
629	72.3307248768
630	72.2934857318
630	72.2934857318
630	72.2934857318
630	72.2934857318
630	72.2934857318
630	72.2934857318
630	72.2934857318
630	72.2934857318
630	72.2934857318
630	72.2934857318
631	72.2562657593
631	72.2562657593
631	72.2562657593
631	72.2562657593
631	72.2562657593
631	72.2562657593
631	72.2562657593
631	72.2562657593
631	72.2562657593
631	72.2562657593
632	72.2190649492
632	72.2190649492
632	72.2190649492
632	72.2190649492
632	72.2190649492
632	72.2190649492
632	72.2190649492
632	72.2190649492
632	72.2190649492
632	72.2190649492
633	72.1818832918
633	72.1818832918
633	72.1818832918
633	72.1818832918
633	72.1818832918
633	72.1818832918
633	72.1818832918
633	72.1818832918
633	72.1818832918
633	72.1818832918
634	72.1447207772
634	72.1447207772
634	72.1447207772
634	72.1447207772
634	72.1447207772
634	72.1447207772
634	72.1447207772
634	72.1447207772
634	72.1447207772
634	72.1447207772
635	72.1075773956
635	72.1075773956
635	72.1075773956
635	72.1075773956
635	72.1075773956
635	72.1075773956
635	72.1075773956
635	72.1075773956
635	72.1075773956
635	72.1075773956
636	72.070453137
636	72.070453137
636	72.070453137
636	72.070453137
636	72.070453137
636	72.070453137
636	72.070453137
636	72.070453137
636	72.070453137
636	72.070453137
637	72.0333479918
637	72.0333479918
637	72.0333479918
637	72.0333479918
637	72.0333479918
637	72.0333479918
637	72.0333479918
637	72.0333479918
637	72.0333479918
637	72.0333479918
638	71.9962619499
638	71.9962619499
638	71.9962619499
638	71.9962619499
638	71.9962619499
638	71.9962619499
638	71.9962619499
638	71.9962619499
638	71.9962619499
638	71.9962619499
639	71.9591950016
639	71.9591950016
639	71.9591950016
639	71.9591950016
639	71.9591950016
639	71.9591950016
639	71.9591950016
639	71.9591950016
639	71.9591950016
639	71.9591950016
640	71.9221471371
640	71.9221471371
640	71.9221471371
640	71.9221471371
640	71.9221471371
640	71.9221471371
640	71.9221471371
640	71.9221471371
640	71.9221471371
640	71.9221471371
641	71.8851183465
641	71.8851183465
641	71.8851183465
